2024-06-18 13:19:28,999 Instantiated <InsecureClient(url='http://10.4.41.35:9870/')>.
2024-06-18 13:19:29,218 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,218 Fetching status for '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,218 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,229 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,230 Downloading 1 files using 1 thread(s).
2024-06-18 13:19:29,230 Downloading '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc' to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,265 Reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,266 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,278 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc?user.name=bdm&offset=0&op=OPEN HTTP/1.1" 307 0
2024-06-18 13:19:29,280 Resetting dropped connection: charmander.fib.upc.es
2024-06-18 13:19:29,302 http://charmander.fib.upc.es:9864 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc?op=OPEN&user.name=bdm&namenoderpcaddress=charmander.fib.upc.es:27000&offset=0 HTTP/1.1" 200 656
2024-06-18 13:19:29,302 Closed response for reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,303 Download of /user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\.part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet.crc' complete.
2024-06-18 13:19:29,303 Downloading 'user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to 'model_temp/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,303 Resolved path 'user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,304 Walking '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' (depth 0).
2024-06-18 13:19:29,304 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,304 Fetching status for '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,304 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,314 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,314 Downloading 1 files using 1 thread(s).
2024-06-18 13:19:29,314 Downloading '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\_SUCCESS'.
2024-06-18 13:19:29,315 Reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,315 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,323 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS?user.name=bdm&offset=0&op=OPEN HTTP/1.1" 307 0
2024-06-18 13:19:29,325 Resetting dropped connection: charmander.fib.upc.es
2024-06-18 13:19:29,344 http://charmander.fib.upc.es:9864 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS?op=OPEN&user.name=bdm&namenoderpcaddress=charmander.fib.upc.es:27000&offset=0 HTTP/1.1" 200 0
2024-06-18 13:19:29,344 Closed response for reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS'.
2024-06-18 13:19:29,345 Download of /user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/_SUCCESS to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\_SUCCESS' complete.
2024-06-18 13:19:29,345 Downloading 'user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to 'model_temp/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,345 Resolved path 'user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,345 Walking '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' (depth 0).
2024-06-18 13:19:29,346 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,346 Fetching status for '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,346 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,355 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,356 Downloading 1 files using 1 thread(s).
2024-06-18 13:19:29,356 Downloading '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,371 Reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,371 Resolved path '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' to '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,385 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet?user.name=bdm&offset=0&op=OPEN HTTP/1.1" 307 0
2024-06-18 13:19:29,387 Resetting dropped connection: charmander.fib.upc.es
2024-06-18 13:19:29,410 http://charmander.fib.upc.es:9864 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet?op=OPEN&user.name=bdm&namenoderpcaddress=charmander.fib.upc.es:27000&offset=0 HTTP/1.1" 200 82434
2024-06-18 13:19:29,435 Closed response for reading file '/user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet'.
2024-06-18 13:19:29,435 Download of /user/bdm/user/bdm/Formatted_zone/hotels/20240615-1328-hotels/part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240615-1328-hotels\\part-00000-3156af16-7102-418e-8f75-613ab9a57fc7-c000.snappy.parquet' complete.
2024-06-18 13:19:29,435 File 20240615-1328-hotels downloaded correctly
2024-06-18 13:19:29,436 Instantiated <InsecureClient(url='http://10.4.41.35:9870/')>.
2024-06-18 13:19:29,436 Listing 'user/bdm/Formatted_zone/renda_familiar'.
2024-06-18 13:19:29,436 Resolved path '/' to '/'.
2024-06-18 13:19:29,437 Starting new HTTP connection (1): 10.4.41.35:9870
2024-06-18 13:19:29,451 http://10.4.41.35:9870 "GET /webhdfs/v1/?user.name=bdm&op=GETHOMEDIRECTORY HTTP/1.1" 200 None
2024-06-18 13:19:29,452 Updated root to '/user/bdm'.
2024-06-18 13:19:29,452 Resolved path 'user/bdm/Formatted_zone/renda_familiar' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar'.
2024-06-18 13:19:29,452 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar'.
2024-06-18 13:19:29,460 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar?user.name=bdm&op=LISTSTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,460 Fetching status for '/user/bdm/user/bdm/Formatted_zone/renda_familiar'.
2024-06-18 13:19:29,460 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar'.
2024-06-18 13:19:29,469 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,470 Listing 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar'.
2024-06-18 13:19:29,470 Resolved path 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar'.
2024-06-18 13:19:29,470 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar'.
2024-06-18 13:19:29,512 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar?user.name=bdm&op=LISTSTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,513 Downloading 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to 'model_temp/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,513 Resolved path 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,513 Walking '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' (depth 0).
2024-06-18 13:19:29,513 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,514 Fetching status for '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,514 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,524 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,524 Downloading 1 files using 1 thread(s).
2024-06-18 13:19:29,524 Downloading '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240614-2304-renda_familiar\\._SUCCESS.crc'.
2024-06-18 13:19:29,526 Reading file '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,526 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,538 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc?user.name=bdm&offset=0&op=OPEN HTTP/1.1" 307 0
2024-06-18 13:19:29,540 Starting new HTTP connection (1): charmander.fib.upc.es:9864
2024-06-18 13:19:29,558 http://charmander.fib.upc.es:9864 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc?op=OPEN&user.name=bdm&namenoderpcaddress=charmander.fib.upc.es:27000&offset=0 HTTP/1.1" 200 8
2024-06-18 13:19:29,559 Closed response for reading file '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc'.
2024-06-18 13:19:29,559 Download of /user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/._SUCCESS.crc to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240614-2304-renda_familiar\\._SUCCESS.crc' complete.
2024-06-18 13:19:29,559 Downloading 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to 'model_temp/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,559 Resolved path 'user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,560 Walking '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' (depth 0).
2024-06-18 13:19:29,560 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,560 Fetching status for '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,561 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,569 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc?user.name=bdm&op=GETFILESTATUS HTTP/1.1" 200 None
2024-06-18 13:19:29,570 Downloading 1 files using 1 thread(s).
2024-06-18 13:19:29,570 Downloading '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to 'D:\\Documents\\Data Science\\Big_Data_Management\\Project2\\model_temp\\20240614-2304-renda_familiar\\.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,570 Reading file '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,570 Resolved path '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc' to '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
2024-06-18 13:19:29,582 http://10.4.41.35:9870 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc?user.name=bdm&offset=0&op=OPEN HTTP/1.1" 307 0
2024-06-18 13:19:29,584 Resetting dropped connection: charmander.fib.upc.es
2024-06-18 13:19:29,606 http://charmander.fib.upc.es:9864 "GET /webhdfs/v1/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc?op=OPEN&user.name=bdm&namenoderpcaddress=charmander.fib.upc.es:27000&offset=0 HTTP/1.1" 200 136
2024-06-18 13:19:29,606 Closed response for reading file '/user/bdm/user/bdm/Formatted_zone/renda_familiar/20240614-2304-renda_familiar/.part-00000-e9324cc8-1621-43c9-8e01-04fdda7bcf5a-c000.snappy.parquet.crc'.
